"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Read the review: ""Applied Psychometrics Using SPSS and AMOS"" https://t.co/MBY1vW3h5C https://t.co/hsRgz5xq4j",FALSE,1,NA,2017-02-16 18:15:25,FALSE,NA,"832292315142225921",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Philosophy as Disability &amp; Exclusion: The Development of Theories on Blindness, Touch, and the...… https://t.co/6CrI3X3cds",FALSE,0,NA,2017-02-15 20:15:14,TRUE,NA,"831960076835553287",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Multiculturalism on Campus: Theory, Models, and Practices for Understanding Diversity and...""… https://t.co/44ovI27DtP",FALSE,3,NA,2017-02-15 18:20:19,TRUE,NA,"831931157805748231",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the article: ""Teaching as Jesus Making: The Hidden Curriculum of Christ in Schooling"" https://t.co/G635qbtkbS",FALSE,0,NA,2017-02-15 16:50:10,FALSE,NA,"831908471389949952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Social and Emotional Development of Gifted Children: What Do We Know?"" https://t.co/JM2GpnBVyR https://t.co/GmFCrSjFeo",FALSE,0,NA,2017-02-13 18:15:26,FALSE,NA,"831205153051144192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""STEM Learning with Young Children: Inquiry Teaching with Ramps and Pathways""… https://t.co/LFTXmjT7dk",FALSE,1,NA,2017-02-11 18:10:12,TRUE,NA,"830479063479365633",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the article: ""Stuck in School: How Social Context Shapes School Choice for Inner-City Students"" https://t.co/lskON1kM5k",FALSE,2,NA,2017-02-10 21:40:14,FALSE,NA,"830169528399253504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Reimagining the Public Intellectual in Education: Making Scholarship Matter""… https://t.co/ufT5Kh2Hir",FALSE,3,NA,2017-02-10 18:10:19,TRUE,NA,"830116701207482369",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",2,FALSE,FALSE,NA,NA
"Read the latest commentary: ""Income-Driven Repayment Plans for Distressed Student-Loan Debtors: Not a Silver...""… https://t.co/9uILOBau7E",FALSE,0,NA,2017-02-10 14:39:59,TRUE,NA,"830063770638614529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Dancing in the Rain: Leading with Compassion, Vitality, and Mindfulness in Education""… https://t.co/PW5kVQL7cS",FALSE,2,NA,2017-02-09 18:10:24,TRUE,NA,"829754334678233089",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the review: ""New Literacies and Teacher Learning: Professional Development and the Digital Turn""… https://t.co/rq21bmpoMh",FALSE,2,NA,2017-02-08 20:05:17,TRUE,NA,"829420861228720129",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",2,FALSE,FALSE,NA,NA
"Read the article: ""Nonrobustness of the Carryover Effects of Small Classes in Project STAR"" https://t.co/bHtoXgNg7c",FALSE,0,NA,2017-02-08 16:50:14,FALSE,NA,"829371772487266304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""A Guide to Teaching in the Active Learning Classroom: History, Research, and Practice""… https://t.co/7CSjb7CYe6",FALSE,1,NA,2017-02-06 18:10:25,TRUE,NA,"828667178182393856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""The Neuroscience of Learning and Development: Enhancing Creativity, Compassion, Critical...""… https://t.co/T2U7Xm2qfm",FALSE,0,NA,2017-02-05 18:05:24,TRUE,NA,"828303527579639809",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",2,FALSE,FALSE,NA,NA
"Read the review: ""Teaching English Grammar to Speakers of Other Languages"" https://t.co/Iq1tpKQGsb https://t.co/O05HpNJH4i",FALSE,1,NA,2017-02-04 18:05:16,FALSE,NA,"827941106792988672",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the article: ""The Relationships Among High School STEM Learning Experiences and Students’ Intent to Declare..."" https://t.co/VRoIl8C6Xy",FALSE,0,NA,2017-02-03 21:10:18,FALSE,NA,"827625280743362560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Every Young Child a Reader: Using Marie Clay’s Key Concepts for Classroom Instruction""… https://t.co/aUip1VDRq4",FALSE,1,NA,2017-02-03 18:05:20,TRUE,NA,"827578732890161152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",2,FALSE,FALSE,NA,NA
"Read the latest commentary: ""Dear Ted: A Letter from New York City, 2017"" https://t.co/oz5ScUjmhU https://t.co/lrMcUy6vfK",FALSE,1,NA,2017-02-03 15:55:28,FALSE,NA,"827546051011829766",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the review: ""School Governance: Policy, Politics, and Practices"" https://t.co/5ffwnPV7Tg https://t.co/iSqBY2Pu7L",FALSE,0,NA,2017-02-02 22:45:10,FALSE,NA,"827286769599078400",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: ""The “Two-Way Street” of Having an Impact: A Democratic School’s Attempt to Build a Broad..."" https://t.co/bAt9nWPCnp",FALSE,0,NA,2017-02-02 20:10:13,FALSE,NA,"827247772755701761",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Wisdom’s Workshop: The Rise of the Modern University"" https://t.co/2DTIC37vE8 https://t.co/iOSY7KNCB8",FALSE,0,NA,2017-01-30 18:10:26,FALSE,NA,"826130466847727616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the latest commentary: ""Are Students With Disabilities Being Denied Special Education in Texas?"" https://t.co/wGxOos2Tcz",FALSE,4,NA,2017-01-27 22:30:42,FALSE,NA,"825108802638839809",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",4,FALSE,FALSE,NA,NA
"Read the article: ""'So We Have to Teach Them or What?': Introducing Preservice Teachers to the Figured Worlds..."" https://t.co/qDis016RlS",FALSE,0,NA,2017-01-27 21:30:46,FALSE,NA,"825093715840598016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Charter Schools at the Crossroads: Predicaments, Paradoxes, and Possibilities"" https://t.co/5CPnORSuqG",FALSE,0,NA,2017-01-27 18:05:26,FALSE,NA,"825042043617566722",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Intersectionality in Educational Research"" https://t.co/d70rfL8GW5 https://t.co/2DcOrcK8c0",FALSE,1,NA,2017-01-26 18:10:26,FALSE,NA,"824680915255394305",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""A Good Investment? Philanthropy and the Marketing of Race in an Urban Public School""… https://t.co/kX1NUH33oB",FALSE,0,NA,2017-01-25 18:05:24,TRUE,NA,"824317258621218817",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Why Knowledge Matters: Rescuing Our Children from Failed Educational Theories""… https://t.co/3fzyvFGV2a",FALSE,0,NA,2017-01-24 22:30:38,TRUE,NA,"824021619152654336",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: ""College for All Latinos? The Role of High School Messages in Facing College Challenges"" https://t.co/4ngxWK7SP3",FALSE,1,NA,2017-01-24 21:30:42,FALSE,NA,"824006536418750465",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the review: ""The Classroom Teacher’s Behavior Management"" https://t.co/JqhRlllO2w",FALSE,0,NA,2017-01-23 18:25:19,FALSE,NA,"823597497021042688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: """"Proof,"" Policy, &amp; Practice: Understanding the Role of Evidence in Improving Education""… https://t.co/dH36pfC9FR",FALSE,1,NA,2017-01-21 18:20:27,TRUE,NA,"822871497115103234",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: ""Dialogue Across Differences of Position, Perspective, and Identity..."" https://t.co/7NrdGOpkzs",FALSE,0,NA,2017-01-20 20:15:29,FALSE,NA,"822538057312243712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the commentary: ""Love Trumps Fear: The Need to Refocus Our Educational Policies"" https://t.co/TQBYoM0tIE https://t.co/uBKAMXyLeb",FALSE,3,NA,2017-01-20 19:28:51,FALSE,NA,"822526320701644800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TCRecord",4,FALSE,FALSE,NA,NA
"Read the review: ""Shifting Gears: Recalibrating Schoolwide Discipline and Student Support"" https://t.co/aumQcAvlCu",FALSE,0,NA,2017-01-20 18:20:26,FALSE,NA,"822509105864642566",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Reassessing the Social Studies Curriculum: Promoting Critical Civic Engagement...""… https://t.co/VaGZe1LoIf",FALSE,2,NA,2017-01-19 18:20:21,TRUE,NA,"822146694020235264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",4,FALSE,FALSE,NA,NA
"Read the review: ""Teaching Disciplinary Literacy: Using Video Records of Practice to Improve Secondary Teacher...""… https://t.co/NYXWEAaTvE",FALSE,0,NA,2017-01-18 20:01:02,TRUE,NA,"821809646906277888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: ""Entering the Historical Problem Space: Whole-class Text-based Discussion in History Class"" https://t.co/EXqTtjUMFw",FALSE,0,NA,2017-01-18 17:10:15,FALSE,NA,"821766666799484928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"@SheilaLKaplan Hi Sheila! Sorry about the inconvenience, and thank you for bringing this to our attention. Could you send us your email?",FALSE,0,"SheilaLKaplan",2017-01-18 14:15:54,FALSE,"821501559146246166","821722790478934016","224059040","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Young Faculty in the Twenty-First Century: International Perspectives"" https://t.co/2QTpIdrHIE https://t.co/krWj3AKxeE",FALSE,0,NA,2017-01-16 18:15:35,FALSE,NA,"821058329917190144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: ""Self-Regulatory Climate: A Social Resource for Student Regulation and Achievement"" https://t.co/afqVAuDenS",FALSE,0,NA,2017-01-13 22:10:18,FALSE,NA,"820030238197420033",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Matching Students to Opportunity: Expanding College Choice, Access, and Quality""… https://t.co/TL9PksZw4G",FALSE,0,NA,2017-01-13 18:15:32,TRUE,NA,"819971155712995330",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the latest commentary: ""Engaging with Ethical Resistance and Courageous Activism..."" https://t.co/8tJU9neWeI https://t.co/o8agEbTF9F",FALSE,1,NA,2017-01-13 17:05:14,FALSE,NA,"819953462683324416",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the review: ""Observing and Recording the Behavior of Young Children"" https://t.co/No2Eh7ObLt https://t.co/RGT8d6r1kj",FALSE,0,NA,2017-01-12 18:15:31,FALSE,NA,"819608762319245313",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Faculty Development and Student Learning: Assessing the Connections"" https://t.co/WL4mPn2TEu https://t.co/ZByvIheP27",FALSE,1,NA,2017-01-11 18:15:30,FALSE,NA,"819246369584119811",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read the review: ""Blueprint for Tomorrow: Redesigning Schools for Student-Centered Learning"" https://t.co/r10YwrnMay https://t.co/BAARdgwaBR",FALSE,0,NA,2017-01-10 20:05:14,FALSE,NA,"818911600128249856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the article: “'The University for the Poor': Portrayals of Class in Translated Children’s Literature"" https://t.co/kMX392sKwQ",FALSE,1,NA,2017-01-10 17:15:14,FALSE,NA,"818868818042884096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read one of the most viewed commentaries of 2016: ""Three Ways a Trump Presidency Could Be Good for American..."" https://t.co/EJwHPgqyan",FALSE,0,NA,2017-01-06 20:30:51,FALSE,NA,"817468493180391425",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read one of the most viewed articles of 2016: ""Undocumented Students' Experiences With Microaggressions..."" https://t.co/QCy5EdA3hx",FALSE,4,NA,2017-01-05 18:25:14,FALSE,NA,"817074494447751168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",5,FALSE,FALSE,NA,NA
"Read one of the most viewed reviews of 2016: ""Courageous Leadership in Early Childhood Education...""… https://t.co/yKQVXAnojL",FALSE,4,NA,2017-01-04 18:25:23,TRUE,NA,"816712144146333708",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",2,FALSE,FALSE,NA,NA
"Read one of the most viewed commentaries of 2016: ""Why So Fragile? How a University Lost an Opportunity to..."" https://t.co/gogP9hvbh0",FALSE,0,NA,2017-01-03 19:25:15,FALSE,NA,"816364823172829184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read one of the most viewed articles of 2016: ""Understanding Teacher Distribution Cross-Nationally..."" https://t.co/okXtCzInus",FALSE,1,NA,2017-01-02 18:20:20,FALSE,NA,"815986098929274882",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",3,FALSE,FALSE,NA,NA
"Read one of the most viewed reviews of 2016: ""Dumb Ideas Won't Create Smart Kids: Straight Talk About Bad School...… https://t.co/9Z4XYLOoq6",FALSE,1,NA,2016-12-30 19:15:33,TRUE,NA,"814912831313297408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
"Read one of the most viewed research notes of 2016: ""Should Value-Added Models Control for Student Absences?"" https://t.co/8wFwbbVMTJ",FALSE,3,NA,2016-12-29 19:10:23,FALSE,NA,"814549139686129664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",3,FALSE,FALSE,NA,NA
"Read one of the most viewed articles of 2016: ""A Typology for an Online Socrates Café"" https://t.co/ToQbEVm9GV",FALSE,0,NA,2016-12-28 22:45:08,FALSE,NA,"814240797386276865",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",0,FALSE,FALSE,NA,NA
"Read the review: ""Emotional Intensity in Gifted Students: Helping Kids Cope with Explosive Feelings (2nd ed.)""… https://t.co/soROncuyhh",FALSE,1,NA,2016-12-26 18:15:54,TRUE,NA,"813448265505140737",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TCRecord",1,FALSE,FALSE,NA,NA
